NUM;ID;YEAR;MONTH;DAY;HOUR;MINUTE;SECOND;DATE;DAT
E_HOUR;EVENT_VALIDITY;CAUSE_CODE;FOCAL_DEPTH;PRIMARY_MAGNITUDE;COUNTRY;STATE;LOCATION_NAME;LATITUDE;LONGITUDE;REGION_CODE;MAXIMUM_WATER_HEIGHT;ABE;IIDA;SOLOVIEV;WARNING_STATUS;DEATHS;DEATHS_DESCRIPTION;MISSING;MISSING_DESCRIPTION;INJURIES;INJURIES_DESCRIPTION;DAMAGE_MILLIONS_DOLLARS;DAMAGE_DESCRIPTION;HOUSES_DESTROYED;HOUSES_DESTROYED_DESCRIPTION;HOUSES_DAMAGED;HOUSES_DAMAGED_DESCRIPTION;TOTAL_DEATHS;TOTAL_DEATHS_DESCRIPTION;TOTAL_MISSING;TOTAL_MISSING_DESCRIPTION;TOTAL_INJURIES;TOTAL_INJURIES_DESCRIPTION;TOTAL_DAMAGE_MILLIONS_DOLLARS;TOTAL_DAMAGE_DESCRIPTION;TOTAL_HOUSES_DESTROYED;TOTAL_HOUSES_DESTROYED_DESCRIPTION;TOTAL_HOUSES_DAMAGED;TOTAL_HOUSES_DAMAGED_DESCRIPTION
5554;T1233;1889;9;8;;;;1889/9/8;;-1;;;;INDONESIA;;MOLUCCAS ISLANDS;;;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2727;T1234;1889;9;8;;;;1889/9/8;;-1;9;;;United States;NJ;ASBURY PARK, NJ;;;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1184;T1235;1889;11;23;;;;1889/11/23;;2;1;;6;INDONESIA;;JAVA;-7;113,5;60;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
3465;T1236;1889;12;8;;;;1889/12/8;;1;1;;;ITALY;;GARGANO PENINSULA;42,05;15,5;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3564;T1237;1890;7;11;7;55;;1890/7/11;1890/7/11 7:55;3;1;10;7,2;IRAN;;CASPIAN SEA;36,6;54,6;40;;;;;;;;;;;;;;;;;;171;3;;;;;;3;;3;;
3466;T1238;1891;1;15;3;55;;1891/1/15;1891/1/15 3:55;3;1;;;ALGERIA;;SEA OF ALBORAN;36,5;1,8;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1185;T1239;1891;5;19;;;;1891/5/19;;1;1;;;INDONESIA;;SIGLI, ACEH, SUMATRA;5,4;96;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1186;T1240;1891;6;10;;;;1891/6/10;;3;0;;;INDONESIA;;N. MOLUCCAS ISLANDS;-0,5;127,5;83;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
1187;T1241;1891;6;20;;;;1891/6/20;;3;0;;;INDONESIA;;BANDA SEA;-4;129;83;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
1188;T1242;1891;6;22;23;0;;1891/6/22;1891/6/22 23:0;2;1;;;NEW ZEALAND;;NEW ZEALAND;-37,4;174,4;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1189;T1243;1891;7;30;;;;1891/7/30;;1;1;;;MEXICO;;N. MEXICO;25,5;-103,5;88;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
5529;T1244;1891;9;16;21;30;;1891/9/16;1891/9/16 21:30;2;0;;;NEW ZEALAND;;NEW BRIGHTON;-43,51;172,73;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190;T1245;1891;10;5;;;;1891/10/5;;3;1;;7;INDONESIA;;TIMOR SEA;-9;124;60;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
1192;T1246;1891;11;29;23;21;;1891/11/29;1891/11/29 23:21;3;3;;;United States;WA;WASHINGTON;48;-123,5;88;2,44;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;
1193;T1247;1892;1;7;;;;1892/1/7;;-1;6;;;INDONESIA;;AURI, HALMAHERA;;;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1195;T1248;1892;5;16;11;10;;1892/5/16;1892/5/16 11:10;4;1;;7,5;United States;GU;GUAM, MARIANA ISLANDS;14;143,3;81;;;;0,5;;;;;;;;;;;;;;;;;;;;;2;;1;;
1196;T1249;1892;5;17;12;10;;1892/5/17;1892/5/17 12:10;3;1;;;INDONESIA;;NORTHEAST SUMATRA;2,5;99,5;60;;;;1;;;;;;;;;;;;;;;;;;;;;2;;3;;
1197;T1250;1892;6;7;;;;1892/6/7;;4;6;;;INDONESIA;;AWU VOLCANO, SANGIHE ISLAND;3,67;125,5;83;0,75;;1;1;;;;;;;;;1;;;;;1532;4;;;;;;3;;3;;
1198;T1251;1892;8;;;;;;;2;0;;;VANUATU;;ESPIRITU SANTO ISLAND;-15,25;166,83;82;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;
3467;T1252;1892;11;15;11;20;;1892/11/15;1892/11/15 11:20;1;1;;;ITALY;;TYRRHENIAN SEA;40,54;13;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1199;T1253;1892;11;18;;;;1892/11/18;;3;1;70;7;INDONESIA;;SERAM ISLAND;-3;127,75;83;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;
1200;T1254;1892;12;9;;;;1892/12/9;;4;1;;6,5;JAPAN;;SW. HONSHU ISLAND;37;136,8;85;;;;0;;;;;;;;;;;;;;1;1;;;;;;;2;1;;
1201;T1255;1893;1;28;;;;1893/1/28;;1;0;;;GREECE;;SAMOTHRACE;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1202;T1256;1893;2;9;;;;1893/2/9;;4;1;;6,5;GREECE;;SAMOTHRACE;40,5;25,5;50;1;;;3;;;;;;;;;1;;1;;;;;;;;;;2;;2;;2
2973;T1257;1893;2;19;;;;1893/2/19;;2;1;;;JAMAICA;;KINGSTON;17,97;-76,8;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1210;T1258;1893;4;17;5;6;;1893/4/17;1893/4/17 5:6;3;1;;6,4;GREECE;;IONIAN SEA;37,7;20,9;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1203;T1259;1893;6;4;2;27;0;1893/6/4;1893/6/4 2:27;4;1;;7;RUSSIA;;S. KURIL ISLANDS;43,3;147,5;86;3;;1,6;1,5;;;;;;;;;;;;;;;;;;;;;;;;;
1204;T1260;1893;6;13;;;;1893/6/13;;4;1;;6,9;JAPAN;;NEMURO, JAPAN;42,5;145,5;85;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1205;T1261;1893;6;14;;;;1893/6/14;;2;1;;7,5;ALBANIA;;ALBANIAN COASTS;40,2;19,7;50;;;;3;;;;;;;;;;;;;;;;;;;;;3;;;;
4314;T1262;1893;6;21;6;50;;1893/6/21;1893/6/21 6:50;0;1;;;PHILIPPINES;;AGUSAN RIVER;6,9;125,8;84;;;;;;;;;;;;;;;;;;;;;;;;;2;;3;;
1206;T1263;1893;7;31;;;;1893/7/31;;1;1;;6;VANUATU;;PORT VILA, EFATE ISLAND;-17,75;168,3;82;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
1207;T1264;1893;8;27;;;;1893/8/27;;2;0;;;VANUATU;;PORT VILA, EFATE ISLAND;-17,75;168,3;82;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
1208;T1265;1894;3;22;10;23;;1894/3/22;1894/3/22 10:23;4;1;;7,9;JAPAN;;SE. HOKKAIDO ISLAND;42,5;146;85;4;;2;1,5;;;;;;;;;1;;;12;1;1;1;;;6;1;;2;;;99;2
1212;T1266;1894;4;27;19;21;;1894/4/27;1894/4/27 19:21;4;3;;7;GREECE;;NORTH EVOIKOS GULF;38,7;23,1;50;3;;1,6;4;;;;;;;;;;;;;;;;;;;;;;;;;
1213;T1267;1894;7;10;12;33;;1894/7/10;1894/7/10 12:33;4;1;;6,7;TURKEY;;MARMARA SEA;40,6;28,7;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
1214;T1268;1894;10;22;8;35;;1894/10/22;1894/10/22 8:35;4;1;;7;JAPAN;;YAMAGATA, JAPAN;38,9;139,8;85;;;-1;-1;;;;;;;;;;;;;;726;3;;;;;;;3858;4;;
3406;T1269;1894;11;16;18;52;;1894/11/16;1894/11/16 18:52;2;1;;;ITALY;;CALABRIAN ARC;38,3;15,9;50;;;;;;;;;;;;;;;;;;101;3;;;;;;3;;;;
1215;T1270;1894;11;21;;;;1894/11/21;;2;0;;;ATLANTIC OCEAN;;ATLANTIC OCEAN;49;-34,5;72;12,2;;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;
3036;T1271;1894;11;28;;;;1894/11/28;;3;8;;;United States;WA;PUYALLUP RIVER DELTA, TACOMA, WA;47,286;-122,445;88;3;;;;;1;1;;;;;;1;;;;;1;1;;;;;;1;;;;
3407;T1272;1894;;;;;;;;2;0;;;TUNISIA;;BALEARIC SEA;;;50;1;;;3;;;;;;;;;1;;;;;;;;;;;;1;;;;
1218;T1273;1895;1;28;;;;1895/1/28;;-1;9;;;United States;HI;HAWAII;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1219;T1274;1895;3;6;8;35;;1895/3/6;1895/3/6 8:35;4;1;;7,5;PAPUA NEW GUINEA;;SOLOMON SEA;-8,5;151;82;6;;2,6;2;;;2;;;;;;2;;2;;;;2;;;;;;2;;2;;
1221;T1275;1895;3;9;;;;1895/3/9;;2;8;;;United States;CA;S. CALIFORNIA;;;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1224;T1276;1895;5;25;;;;1895/5/25;;1;1;;;JAPAN;;W. KYUSHU ISLAND;33;130;85;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
3536;T1277;1895;7;8;21;30;;1895/7/8;1895/7/8 21:30;2;1;30;8,2;TURKMENISTAN;;CASPIAN SEA;39,5;53,7;40;;;;;;;;;;;;;1;;1;;;;;;;;;;3;;3;;
1228;T1278;1895;7;;;;;;;1;8;;;United States;CA;S. CALIFORNIA;;;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5512;T1279;1895;8;18;6;57;;1895/8/18;1895/8/18 6:57;4;3;12;6;NEW ZEALAND;;LAKE TAUPO, NORTH ISLAND;-38,8;176;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2452;T1280;1895;9;1;11;9;;1895/9/1;1895/9/1 11:9;3;1;;4,3;United States;NJ;HIGH BRIDGE, NJ;40,667;-74,883;75;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;
1229;T1281;1895;10;14;;;;1895/10/14;;-1;9;;;United States;CA;N. CALIFORNIA;;;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2453;T1282;1895;10;31;11;8;;1895/10/31;1895/10/31 11:8;0;1;;6,7;United States;MO;CHARLESTON, MO;37;-89,4;75;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;
3408;T1283;1895;11;1;;;;1895/11/1;;1;1;;;ITALY;;TYRRHENIAN SEA;41,7;12,2;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
1231;T1284;1896;1;9;;;;1896/1/9;;4;1;;7,6;JAPAN;;KASHIMA, JAPAN;36,5;141;85;0,25;;;-2,5;;;;;;;;;;;;;;;;;;;;;;;;;
1234;T1285;1896;6;15;10;33;;1896/6/15;1896/6/15 10:33;4;1;;8,3;JAPAN;;SANRIKU;39,5;144;85;38,2;;5,2;3,8;;27122;4;9247;4;;;;4;11000;4;;;27122;4;;;13247;4;;4;11000;4;;
1235;T1286;1896;10;10;;;;1896/10/10;;2;1;;6,8;INDONESIA;;SW. SUMATRA;-3,5;102,5;60;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;1
3409;T1287;1896;10;16;6;15;;1896/10/16;1896/10/16 6:15;1;1;;;ITALY;;LIGURIAN SEA;43,7;8,1;50;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
3497;T1288;1896;11;5;2;50;;1896/11/5;1896/11/5 2:50;3;1;;;GREECE;;IONIAN SEA;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1236;T1289;1896;12;17;;;;1896/12/17;;-1;9;;;United States;CA;SANTA BARBARA, CA;;;88;2,5;;1,3;1,5;;;;;;;;;;;;;;;;;;;;;;;;;
1230;T1290;1896;;;;;;;;4;1;;;ICELAND;;ICELAND;;;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1237;T1291;1897;2;19;20;50;;1897/2/19;1897/2/19 20:50;4;1;33;7,4;JAPAN;;SANRIKU;38,1;141,9;85;1;;;;;;;;;;;;;;;;;;;;;;;;2;;3;;
1238;T1292;1897;3;15;;;;1897/3/15;;2;1;15;5,5;INDONESIA;;FLORES SEA;-6,8;120,8;60;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1239;T1293;1897;4;17;;;;1897/4/17;;2;8;;;United States;AK;GULF OF ALASKA, AK;;;87;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;
5262;T1294;1897;6;12;11;6;;1897/6/12;1897/6/12 11:6;0;1;;8,7;INDIA;;ASSAM;26;91;60;;;;;;;;;;;;;;;;;;1542;4;;;;;;4;;4;;
1240;T1295;1897;6;20;;;;1897/6/20;;2;1;;7;MEXICO;;S. MEXICO;16;-95;88;;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;
1241;T1296;1897;8;5;0;10;0;1897/8/5;1897/8/5 0:10;4;1;;7,7;JAPAN;;SANRIKU;38;143,7;85;3,6;;1,5;1;;;;;;;;;1;;;;;;;;;;;;1;;;;
5455;T1297;1897;9;20;19;6;;1897/9/20;1897/9/20 19:6;1;1;33;8,6;PHILIPPINES;;SULU SEA;6;122;84;2;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;1
1244;T1298;1897;9;21;5;12;;1897/9/21;1897/9/21 5:12;4;1;33;8,7;PHILIPPINES;;SULU SEA;6;122;84;7;;2,6;2,5;;13;1;14;1;;;;1;33;1;;;13;1;;;14;1;;3;;3;;
1243;T1299;1897;9;21;7;14;;1897/9/21;1897/9/21 7:14;1;1;;;NEW ZEALAND;;WELLINGTON;-41,3;174,8;81;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5456;T1300;1897;10;18;23;48;;1897/10/18;1897/10/18 23:48;3;1;33;8,1;PHILIPPINES;;SAMAR ISLAND;12;126;84;;;;1,5;;;1;;;;;;1;;;;;;1;;;;;;2;17;1;;
1247;T1301;1897;12;;;;;;;1;1;;;GREECE;;IONIAN ISLANDS;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1248;T1302;1898;3;31;7;43;;1898/3/31;1898/3/31 7:43;1;9;;6,2;United States;CA;OAKLAND, N. CALIFORNIA;38,2;-122,4;88;0,31;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;
1249;T1303;1898;4;22;23;37;;1898/4/22;1898/4/22 23:37;4;1;;7,2;JAPAN;;HONSHU ISLAND;38,6;142;85;0,1;;;-3;;;;;;;;;;;;;;;;;;2;1;;3;;3;;
3498;T1304;1898;6;2;21;40;;1898/6/2;1898/6/2 21:40;3;1;;7;GREECE;;PELOPONNESUS, GREECE;37,6;22,5;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1250;T1305;1898;7;23;2;17;;1898/7/23;1898/7/23 2:17;1;1;;6,5;CHILE;;CENTRAL CHILE;-36,83;-73,03;89;;;;;;;;;;;;;;;;;;6;1;;;;;;2;;2;;
1251;T1306;1898;12;3;5;50;;1898/12/3;1898/12/3 5:50;2;1;;;GREECE;;IONIAN ISLANDS;37,75;21;50;;;;3;;;;;;;;;;;;;;;;;;;;;1;;1;;
1255;T1307;1899;1;15;;;;1899/1/15;;3;1;;;PAPUA NEW GUINEA;;EAST COAST, NEW IRELAND;-3;152;82;;;;1,5;;;3;;;;;;2;;3;;;;3;;;;;;2;;3;;
1254;T1308;1899;1;22;7;56;;1899/1/22;1899/1/22 7:56;2;1;;6,6;GREECE;;IONIAN SEA;37,2;21,6;50;1;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
4862;T1309;1899;1;29;;;;1899/1/29;;1;1;;;AUSTRALIA;;NORTHERN AUSTRALIA;-12,4;130,7;60;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1256;T1310;1899;2;3;;;;1899/2/3;;1;0;;;PORTUGAL;;AZORES;38,7;-28,2;73;;;;;;1;1;;;;;;2;;;;;1;1;;;;;;2;;;;
1257;T1311;1899;8;8;;;;1899/8/8;;1;0;;;CHILE;;CENTRAL CHILE;-33;-71,5;89;;;;;;;;;;;;;3;;;;;;;;;;;;3;;;;
1258;T1312;1899;9;4;0;22;;1899/9/4;1899/9/4 0:22;4;1;;8,2;United States;AK;CAPE YAKATAGA, AK;60;-142;87;3,1;;;0;;;;;;;;;1;;;;;;;;;;;;1;;;;
1260;T1313;1899;9;10;21;41;;1899/9/10;1899/9/10 21:41;4;3;25;8,2;United States;AK;YAKUTAT BAY, AK;60;-140;87;60,96;;5,9;3;;;;;;;;;3;;;;;;;;;;;;3;;;;
1266;T1314;1899;9;29;17;3;;1899/9/29;1899/9/29 17:3;4;3;;7,8;INDONESIA;;BANDA SEA;-3;128,5;83;12;;3,6;3;;2460;4;300;3;;;;3;;;;;2460;4;;;300;3;;3;;;;
5421;T1315;1899;10;7;;;;1899/10/7;;2;0;;;JAPAN;;TAGONOURA;35,1;138,75;85;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
5562;T1316;1899;10;19;9;16;;1899/10/19;1899/10/19 9:16;2;1;;;PAPUA NEW GUINEA;;BISMARCK SEA;-5;148;82;;;;1,5;;;;;;;;;2;;3;;;;;;;;;;2;;3;;
1268;T1317;1899;11;24;18;43;;1899/11/24;1899/11/24 18:43;4;1;;7,1;JAPAN;;SEIKAIDO;31,9;132;85;0,3;;-1,7;-1;;;;;;;;;;;;;;;;;;;;;1;;;;
1269;T1318;1899;11;25;18;55;;1899/11/25;1899/11/25 18:55;4;1;;6,9;JAPAN;;SEIKAIDO;32,7;132,3;85;;;-1;-2;;;;;;;;;;;;;;;;;;;;;;;;;
1270;T1319;1899;12;25;12;25;;1899/12/25;1899/12/25 12:25;1;9;;6,4;United States;CA;S. CALIFORNIA;33,8;-118,5;88;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
5459;T1320;1900;1;10;;;;1900/1/10;;1;1;;;INDONESIA;;GALELA, HALMAHERA ISLAND;1,82;127,85;83;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
2812;T1321;1900;8;11;4;40;;1900/8/11;1900/8/11 4:40;4;3;;;United States;AK;LITUYA BAY, AK;58,6;-137,5;87;;;;;;5;1;;;;;;1;;;;;5;1;;;;;;1;;;;
1272;T1322;1900;9;10;21;30;;1900/9/10;1900/9/10 21:30;4;1;;6,8;PAPUA NEW GUINEA;;BISMARCK SEA;-4;152;82;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1
1274;T1323;1900;9;17;21;45;;1900/9/17;1900/9/17 21:45;3;1;;;PAPUA NEW GUINEA;;RABAUL HARBOR;-5;148;82;3;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;
1275;T1324;1900;10;7;21;4;;1900/10/7;1900/10/7 21:4;3;1;;6,9;INDONESIA;;BISMARCK SEA;-4;140;83;;;1;1,5;;5;1;;;;;;1;1;1;;;5;1;;;;;;1;1;1;;
1276;T1325;1900;10;29;9;11;;1900/10/29;1900/10/29 9:11;3;1;25;8,4;VENEZUELA;;MANCUTO;11;-66;74;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1277;T1326;1901;3;3;7;45;;1901/3/3;1901/3/3 7:45;3;3;;6,7;United States;CA;MONTEREY BAY, N. CALIFORNIA;36;-120,5;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3725;T1327;1901;3;31;7;12;;1901/3/31;1901/3/31 7:12;1;1;;7,2;BULGARIA;;BLACK SEA;43,4;28,5;40;3;;;;;;;;;;;;;;;;;4;1;;;50;1;;3;1200;4;;
1278;T1328;1901;6;15;;;;1901/6/15;;4;1;33;6;JAPAN;;IWATE, JAPAN;39;143;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1279;T1329;1901;6;24;;;;1901/6/24;;4;1;33;7,5;JAPAN;;RYUKYU ISLANDS;28;130,3;85;0,25;;-2,3;-1,5;;;;;;;;;1;;;;;;;;;;;;1;;;;
1281;T1330;1901;8;9;9;23;30;1901/8/9;1901/8/9 9:23;4;1;33;7,2;JAPAN;;OFF NORTHEAST COAST HONSHU;40,5;142,5;85;0,6;;0;-0,5;;;;;;;;;;;;;;;;;;;;;2;;;;
1280;T1331;1901;8;9;13;1;;1901/8/9;1901/8/9 13:1;4;1;33;7,9;NEW CALEDONIA;;LOYALTY ISLANDS;-22;170;82;1,2;;-0,7;;;;1;;;;;;2;;;;;;1;;;;;;2;;;;
1282;T1332;1901;8;9;18;33;45;1901/8/9;1901/8/9 18:33;4;1;33;7,4;JAPAN;;OFF NORTHEAST COAST HONSHU;40,6;142,3;85;0,25;;-1;-1;;;;;;;;;;;;;;18;1;;;;;;2;8;1;;
1283;T1333;1901;8;9;20;0;;1901/8/9;1901/8/9 20:0;4;1;33;6,3;JAPAN;;OFF NORTHEAST COAST HONSHU;40,5;142,5;85;0,02;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;
1284;T1334;1901;9;10;0;30;;1901/9/10;1901/9/10 0:30;2;1;;7;PHILIPPINES;;E. LUZON ISLAND;14;121,6;84;;;;0;;;;;;;;;;;;;;;;;;;;;2;;;;2
5162;T1335;1901;10;8;2;16;;1901/10/8;1901/10/8 2:16;3;1;;7;NICARAGUA;;NICARAGUA;11;-86,5;88;1,5;;;;;;;;;;;;;;;;;;;;;;;;1;;;;
1286;T1336;1901;12;31;9;2;30;1901/12/31;1901/12/31 9:2;1;1;25;7,1;United States;AK;FOX ISLANDS, ALEUTIAN ISLANDS, AK;51,45;-171,02;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5062;T1337;1902;1;18;23;23;;1902/1/18;1902/1/18 23:23;1;2;;6,3;GUATEMALA;;OCOSA;14,71;-91,59;88;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;
1287;T1338;1902;2;26;;;;1902/2/26;;3;1;;7;EL SALVADOR;;EL SALVADOR-GUATEMALA;13,5;-89,5;88;5;;2,3;2;;185;3;100;2;;;;3;;;;;185;3;;;100;2;;3;;;;
5063;T1339;1902;4;19;2;23;30;1902/4/19;1902/4/19 2:23;0;1;33;7,5;GUATEMALA;;OCOS;14;-91;88;;;;;;;;;;;;;;;;;;2000;4;;;;;;3;;;;
2881;T1340;1902;5;5;;;;1902/5/5;;4;7;;;Martinique;;MOUNT PELEE;14,82;-61,17;74;5;;;;;;;;;;;;;;;;;23;1;;;;;;;;;;
2873;T1341;1902;5;7;;;;1902/5/7;;4;6;;;SAINT VINCENT AND THE GRENADINES;;SOUFRIERE VOLCANO;13,33;-61,18;74;1;;;;;;;;;;;;;;;;;1680;4;;;;;;3;;;;
1288;T1342;1902;5;8;;;;1902/5/8;;2;6;;;Martinique;;MOUNT PELEE;14,82;-61,17;74;;;;;;;;;;;;;;;;;;28000;4;;;;;;;;;;
2433;T1343;1902;5;20;;;;1902/5/20;;2;6;;;Martinique;;MOUNT PELEE;14,82;-61,17;74;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;
1289;T1344;1902;7;5;14;56;30;1902/7/5;1902/7/5 14:56;3;1;;6,6;GREECE;;AEGEAN SEA;40,75;23,25;50;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
5082;T1345;1902;8;16;8;11;36;1902/8/16;1902/8/16 8:11;1;1;;;MEXICO;;MEXICO;24,6;-107,9;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1290;T1346;1902;8;21;11;17;;1902/8/21;1902/8/21 11:17;1;1;;7,3;PHILIPPINES;;ILLANA BAY, CELEBES SEA;7,5;123,5;84;;;;2;;;;;;;;;;;;;;;3;;;;;;3;;3;;
1291;T1347;1902;8;30;;;;1902/8/30;;4;6;;;Martinique;;MOUNT PELEE;14,82;-61,17;74;1;;;;;;;;;;;;;;;;;1000;3;;;;;;;;;;
5102;T1348;1902;9;27;;;;1902/9/27;;1;2;;;GUATEMALA;;OCOS;14;-91;88;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;
2772;T1349;1903;2;10;2;28;;1903/2/10;1903/2/10 2:28;1;1;;;United States;GU;GUAM, MARIANA ISLANDS;14;143,3;81;0,15;;;2;;;;;;;;;;;;;;;;;;;;;1;;;;1
1294;T1350;1903;3;30;;;;1903/3/30;;2;1;33;6,5;INDONESIA;;BANDA SEA;-3;127,5;83;1;;-0,5;0;;;;;;;;;;;;;;;;;;;;;;;;;
3410;T1351;1903;5;13;;;;1903/5/13;;1;1;;;ITALY;;CALABRIAN ARC;38,1;13,4;50;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
1296;T1352;1903;7;16;;;;1903/7/16;;1;1;;;MEXICO;;S. MEXICO;16,7;-99,2;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1297;T1353;1903;8;;;;;;;2;6;;;United States;AK;COOK INLET, AK;;;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1298;T1354;1903;9;7;;;;1903/9/7;;1;1;;;TAIWAN;;TAIWAN;;;84;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
1299;T1355;1903;9;26;;;;1903/9/26;;2;1;;;CHILE;;NORTHERN CHILE;-20,2;-70,15;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301;T1356;1903;10;6;6;30;;1903/10/6;1903/10/6 6:30;-1;9;;;United States;HI;HAWAII;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1302;T1357;1903;10;8;;;;1903/10/8;;-1;9;;;United States;HI;HAWAII;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1304;T1358;1903;11;17;;;;1903/11/17;;1;9;;;United States;HI;HAWAII;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1305;T1359;1903;11;24;;;;1903/11/24;;-1;9;;;United States;HI;HAWAII;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1306;T1360;1903;11;29;;;;1903/11/29;;-1;9;;;United States;HI;HAWAII;;;80;15,7;;3,9;3;;;;;;;;;;;;;;;;;;;;;;;;;
1307;T1361;1903;12;7;14;25;;1903/12/7;1903/12/7 14:25;3;1;;6,5;CHILE;;NORTHERN CHILE;-28,5;-71;89;;;;;;;;;;;;;;;;;;;1;;;;;;2;;2;;
1308;T1362;1904;1;20;14;52;6;1904/1/20;1904/1/20 14:52;1;1;33;7,9;COLOMBIA;;OFF THE COAST PANAMA-COLOMBIA;7;-79;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1309;T1363;1904;2;2;;;;1904/2/2;;2;0;;;INDONESIA;;CELEBES SEA;1,5;120,8;83;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
1310;T1364;1904;3;30;;;;1904/3/30;;-1;9;;;United States;WA;WASHINGTON-OREGON;;;88;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
1312;T1365;1904;6;25;14;45;36;1904/6/25;1904/6/25 14:45;4;1;30;8,3;RUSSIA;;KAMCHATKA PENINSULA, RUSSIA;52;159;86;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;
1313;T1366;1904;6;25;21;0;36;1904/6/25;1904/6/25 21:0;3;1;;8,1;RUSSIA;;KAMCHATKA PENINSULA, RUSSIA;52;159;86;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
1315;T1367;1904;7;5;;;;1904/7/5;;1;1;;;INDONESIA;;BANDA SEA;-3,6;128,7;83;;;;1;;;;;;;;;1;;;;;;;;;;;;1;;;;
